expat_id,origin_country,visa_type,us_state,switched_from,previous_monthly_premium,ratha_monthly_premium,premium_savings_percent,coverage_types,india_coverage_enabled,onboarding_days,competitor_onboarding_days,switched_date,satisfaction_score,monthly_retention_rate
EXP448799,India,F1,IL,CHUBB,114.82,87.62,23.7,Health,True,3,7,2026-07-31 12:14:15.496305,10,98.1
EXP884004,India,B1,CO,AIG,109.72,76.36,30.4,Renter,True,3,12,2026-06-06 12:14:15.496319,9,97.3
EXP884995,India,E2,NC,IMG Global,104.44,77.62,25.7,Auto+Health,True,3,7,2026-06-24 12:14:15.496334,7,98.3
EXP802202,India,E2,NY,CHUBB,126.21,96.93,23.2,Auto+Health,True,3,12,2026-07-10 12:14:15.496348,7,97.1
EXP165937,India,H1B,FL,IMG Global,108.93,85.58,21.4,Auto,False,3,11,2026-07-15 12:14:15.496363,9,98.6
EXP531495,India,E2,MI,IMG Global,132.58,90.0,32.1,Auto+Health,True,3,14,2026-07-14 12:14:15.496377,7,98.2
EXP171838,India,F1,MA,AIG,145.07,98.0,32.4,Health,True,1,11,2026-07-26 12:14:15.496391,8,99.0
EXP973970,India,E2,CA,AIG,114.39,77.29,32.4,Auto+Health,True,2,14,2026-07-13 12:14:15.496407,10,99.2
EXP533330,India,H1B,TX,IMG Global,130.67,103.22,21.0,Health,False,3,9,2026-06-16 12:14:15.496422,9,97.7
EXP285635,India,H1B,GA,HDFC ERGO,144.25,97.98,32.1,Health,False,1,9,2026-08-23 12:14:15.496436,8,98.0
EXP432779,India,B1,MI,IMG Global,122.75,92.96,24.3,Health,True,3,11,2026-05-25 12:14:15.496450,8,99.1
EXP567153,India,F1,MI,CHUBB,91.13,69.55,23.7,Auto,True,3,11,2026-06-22 12:14:15.496464,7,98.7
EXP735891,India,B1,NC,IMG Global,116.59,82.78,29.0,Renter,False,2,8,2026-07-08 12:14:15.496479,10,99.1
EXP396909,India,F1,MI,HDFC ERGO,141.2,91.87,34.9,Auto+Health,False,3,9,2026-06-19 12:14:15.496493,10,98.5
EXP444195,India,H1B,NC,Allianz,131.74,91.48,30.6,Health,True,2,14,2026-07-30 12:14:15.496507,7,99.2
EXP912300,India,E2,MA,AIG,128.8,85.29,33.8,Auto+Health,False,1,8,2026-08-19 12:14:15.496522,10,99.2
EXP314678,India,L1,NC,HDFC ERGO,145.86,100.14,31.3,Health,True,3,11,2026-07-11 12:14:15.496536,10,97.7
EXP512412,India,H1B,PA,HDFC ERGO,138.71,110.24,20.5,Health,False,2,12,2026-08-06 12:14:15.496550,8,98.8
EXP110541,India,B1,NY,AIG,116.69,90.49,22.5,Auto+Health,True,2,12,2026-08-20 12:14:15.496564,9,98.6
EXP183943,India,B1,PA,Allianz,88.57,59.26,33.1,Health,True,2,13,2026-07-11 12:14:15.496578,8,97.8
EXP893778,India,L1,PA,Allianz,99.06,74.49,24.8,Auto,False,3,14,2026-08-04 12:14:15.496593,10,98.2
EXP124855,India,E2,FL,CHUBB,126.34,96.37,23.7,Renter,True,1,9,2026-07-10 12:14:15.496608,9,98.7
EXP873499,India,F1,NY,AIG,138.06,96.04,30.4,Auto,True,3,14,2026-08-20 12:14:15.496624,8,99.0
EXP297746,India,B1,FL,HDFC ERGO,85.65,68.28,20.3,Renter,True,1,8,2026-06-23 12:14:15.496639,7,97.7
EXP561908,India,L1,MI,IMG Global,143.27,106.75,25.5,Auto+Health,False,1,10,2026-07-15 12:14:15.496655,9,98.1
EXP445003,India,F1,FL,Allianz,141.09,101.29,28.2,Renter,True,2,12,2026-06-20 12:14:15.496670,10,97.3
EXP289997,India,B1,IL,IMG Global,144.59,94.1,34.9,Auto,True,3,7,2026-07-21 12:14:15.496686,8,97.2
EXP261671,India,B1,MA,CHUBB,140.88,94.31,33.1,Auto+Health,True,2,9,2026-07-27 12:14:15.496701,7,97.5
EXP269685,India,E2,CA,AIG,101.08,73.4,27.4,Auto,True,2,10,2026-06-30 12:14:15.496717,7,98.1
EXP301176,India,E2,IL,CHUBB,112.3,77.7,30.8,Renter,True,2,11,2026-06-06 12:14:15.496733,7,97.1
EXP604055,India,B1,IL,Allianz,146.62,97.13,33.8,Renter,False,3,14,2026-07-11 12:14:15.496748,9,97.5
EXP126727,India,L1,GA,CHUBB,131.16,86.03,34.4,Renter,False,1,14,2026-07-22 12:14:15.496763,8,98.5
EXP913390,India,E2,NC,CHUBB,132.57,104.8,20.9,Auto+Health,True,2,12,2026-07-03 12:14:15.496779,7,98.0
EXP790757,India,E2,CO,ICICI Lombard,82.07,61.79,24.7,Renter,True,3,10,2026-08-02 12:14:15.496795,9,98.0
EXP745747,India,L1,GA,IMG Global,95.44,75.1,21.3,Auto+Health,True,3,10,2026-05-25 12:14:15.496810,9,97.8
EXP147308,India,H1B,MA,AIG,127.56,88.21,30.9,Renter,True,3,14,2026-07-01 12:14:15.496826,8,97.5
EXP142357,India,E2,WA,ICICI Lombard,148.15,110.66,25.3,Auto,True,2,7,2026-08-01 12:14:15.496842,7,98.1
EXP851952,India,H1B,CO,HDFC ERGO,95.32,69.82,26.8,Auto,True,2,13,2026-06-07 12:14:15.496861,10,97.1
EXP808344,India,F1,TX,CHUBB,139.15,105.26,24.4,Renter,True,3,11,2026-06-14 12:14:15.496878,9,98.3
EXP472509,India,F1,IL,HDFC ERGO,116.15,83.83,27.8,Health,True,3,12,2026-07-12 12:14:15.496894,7,97.6
EXP144136,India,H1B,CO,HDFC ERGO,121.56,83.38,31.4,Auto+Health,True,2,7,2026-07-27 12:14:15.496912,10,98.1
EXP421914,India,E2,CA,HDFC ERGO,76.07,59.32,22.0,Auto,True,1,10,2026-08-15 12:14:15.496928,7,99.4
EXP760131,India,F1,TX,ICICI Lombard,94.35,73.72,21.9,Health,True,2,13,2026-06-09 12:14:15.496943,9,97.7
EXP994709,India,E2,FL,Allianz,134.55,90.86,32.5,Auto,True,2,12,2026-05-30 12:14:15.496957,7,98.0
EXP542636,India,L1,GA,HDFC ERGO,108.71,74.44,31.5,Renter,True,1,7,2026-07-24 12:14:15.496972,9,97.1
EXP583422,India,E2,CA,HDFC ERGO,111.89,86.25,22.9,Auto,True,1,7,2026-06-10 12:14:15.496986,9,97.4
EXP982599,India,H1B,CA,Allianz,136.86,90.6,33.8,Auto+Health,True,1,8,2026-06-21 12:14:15.497000,9,97.9
EXP851100,India,B1,WA,CHUBB,95.76,66.89,30.1,Renter,True,1,10,2026-08-08 12:14:15.497016,8,97.6
EXP165728,India,F1,TX,CHUBB,103.73,81.91,21.0,Auto+Health,True,3,12,2026-08-13 12:14:15.497030,10,98.7
EXP537757,India,H1B,PA,IMG Global,131.46,104.17,20.8,Health,True,1,12,2026-08-20 12:14:15.497044,10,99.3
EXP270522,India,F1,NY,IMG Global,88.96,61.26,31.1,Renter,True,2,9,2026-06-27 12:14:15.497060,9,98.1
EXP448124,India,F1,NC,HDFC ERGO,148.16,116.12,21.6,Auto,False,2,11,2026-06-29 12:14:15.497074,7,98.4
EXP967009,India,B1,MI,Allianz,82.49,56.45,31.6,Auto,False,3,14,2026-07-12 12:14:15.497089,8,97.5
EXP210823,India,L1,CA,AIG,130.9,97.69,25.4,Auto+Health,False,1,7,2026-07-04 12:14:15.497103,9,99.2
EXP377865,India,B1,NC,Allianz,131.11,85.62,34.7,Health,False,1,10,2026-06-06 12:14:15.497118,10,99.5
EXP740283,India,E2,GA,CHUBB,81.15,57.73,28.9,Renter,False,2,13,2026-05-30 12:14:15.497132,8,98.2
EXP641973,India,E2,PA,HDFC ERGO,88.2,64.63,26.7,Auto+Health,True,2,8,2026-08-16 12:14:15.497146,9,97.4
EXP570547,India,F1,WA,AIG,145.17,105.66,27.2,Renter,False,1,14,2026-07-18 12:14:15.497160,9,97.4
EXP692289,India,F1,FL,CHUBB,82.44,55.88,32.2,Renter,True,3,13,2026-08-17 12:14:15.497175,7,97.5
EXP493555,India,H1B,WA,CHUBB,136.23,91.51,32.8,Health,True,2,9,2026-07-08 12:14:15.497189,10,97.8
EXP668390,India,H1B,GA,Allianz,114.81,81.74,28.8,Auto+Health,True,3,10,2026-08-21 12:14:15.497203,9,98.1
EXP562964,India,H1B,FL,CHUBB,144.3,113.35,21.4,Auto+Health,True,3,12,2026-06-23 12:14:15.497217,10,97.8
EXP205434,India,H1B,MA,Allianz,106.65,76.78,28.0,Auto+Health,True,3,13,2026-06-10 12:14:15.497231,7,98.2
EXP891515,India,E2,IL,HDFC ERGO,107.61,79.31,26.3,Health,True,1,13,2026-07-05 12:14:15.497245,8,98.3
EXP634883,India,H1B,CA,ICICI Lombard,95.0,68.93,27.4,Health,True,3,13,2026-06-15 12:14:15.497259,8,98.1
EXP898135,India,B1,CA,ICICI Lombard,111.94,76.95,31.3,Auto,False,2,9,2026-06-28 12:14:15.497273,8,97.6
EXP869932,India,L1,NC,HDFC ERGO,123.94,91.29,26.3,Auto,True,3,11,2026-06-25 12:14:15.497287,10,98.0
EXP927907,India,F1,MA,CHUBB,111.52,84.8,24.0,Renter,True,3,14,2026-06-27 12:14:15.497301,8,98.3
EXP843390,India,L1,IL,AIG,124.57,84.51,32.2,Auto+Health,False,3,9,2026-07-31 12:14:15.497315,8,99.0
EXP531397,India,F1,GA,IMG Global,78.53,57.28,27.1,Auto+Health,True,3,11,2026-06-03 12:14:15.497330,8,97.2
EXP533228,India,L1,IL,HDFC ERGO,95.88,64.97,32.2,Auto,True,3,14,2026-08-08 12:14:15.497344,8,97.3
EXP985430,India,B1,MI,Allianz,92.43,69.67,24.6,Renter,True,2,12,2026-08-01 12:14:15.497358,9,98.5
EXP652803,India,F1,WA,ICICI Lombard,148.93,97.87,34.3,Health,True,1,13,2026-06-04 12:14:15.497372,7,98.6
EXP715173,India,L1,NY,Allianz,107.16,70.93,33.8,Health,True,2,13,2026-07-04 12:14:15.497387,10,98.5
EXP535325,India,E2,PA,HDFC ERGO,143.36,94.33,34.2,Auto+Health,True,2,11,2026-08-17 12:14:15.497401,10,97.3
EXP791485,India,E2,PA,ICICI Lombard,143.1,97.46,31.9,Auto,True,1,8,2026-08-01 12:14:15.497415,9,98.8
EXP976143,India,B1,NY,Allianz,109.18,82.85,24.1,Renter,True,3,11,2026-07-31 12:14:15.497429,7,98.0
EXP133456,India,E2,TX,IMG Global,131.8,92.61,29.7,Auto,True,3,8,2026-08-22 12:14:15.497444,9,99.5
EXP685215,India,B1,WA,HDFC ERGO,130.99,94.55,27.8,Auto,True,2,10,2026-06-01 12:14:15.497458,7,98.4
EXP498179,India,B1,NY,Allianz,121.58,80.58,33.7,Auto+Health,False,3,10,2026-08-13 12:14:15.497472,9,97.5
EXP126824,India,H1B,NY,ICICI Lombard,124.06,83.89,32.4,Renter,True,2,11,2026-08-19 12:14:15.497486,7,97.3
EXP714428,India,F1,MI,HDFC ERGO,129.09,100.73,22.0,Auto+Health,True,1,14,2026-07-03 12:14:15.497500,10,98.6
EXP454020,India,H1B,NC,Allianz,144.81,94.75,34.6,Auto,False,2,7,2026-06-13 12:14:15.497514,7,98.0
EXP479616,India,B1,GA,HDFC ERGO,108.61,85.04,21.7,Auto+Health,True,2,10,2026-06-11 12:14:15.497528,8,98.7
EXP307726,India,H1B,PA,Allianz,118.51,91.4,22.9,Renter,True,2,9,2026-07-08 12:14:15.497542,9,97.5
EXP756698,India,H1B,IL,IMG Global,110.14,80.52,26.9,Renter,False,3,8,2026-06-20 12:14:15.497556,9,97.2
EXP546101,India,B1,WA,IMG Global,113.31,75.06,33.8,Renter,False,1,14,2026-07-29 12:14:15.497570,10,98.3
EXP262917,India,B1,WA,ICICI Lombard,88.35,66.9,24.3,Auto+Health,False,1,8,2026-07-26 12:14:15.497586,9,98.9
EXP789815,India,L1,GA,IMG Global,106.95,69.66,34.9,Auto,False,3,10,2026-07-15 12:14:15.497602,9,98.8
EXP294555,India,F1,NC,HDFC ERGO,87.33,69.82,20.1,Renter,True,3,10,2026-07-10 12:14:15.497617,9,97.2
EXP532089,India,E2,NY,HDFC ERGO,96.18,72.27,24.9,Health,False,1,10,2026-07-07 12:14:15.497632,9,97.3
EXP659503,India,H1B,MI,AIG,129.69,93.16,28.2,Health,True,3,12,2026-06-23 12:14:15.497647,7,97.6
EXP759260,India,F1,NC,AIG,102.02,72.67,28.8,Auto+Health,False,2,9,2026-08-01 12:14:15.497663,9,99.1
EXP268286,India,B1,MA,Allianz,84.72,61.1,27.9,Auto+Health,True,3,10,2026-08-20 12:14:15.497678,7,98.9
EXP619737,India,F1,NY,ICICI Lombard,122.51,86.8,29.2,Auto,True,3,7,2026-05-29 12:14:15.497694,8,99.2
EXP721824,India,L1,NC,IMG Global,134.25,90.44,32.6,Auto+Health,False,2,11,2026-06-18 12:14:15.497710,10,98.5
EXP617987,India,H1B,CO,HDFC ERGO,82.91,64.0,22.8,Renter,False,2,13,2026-06-26 12:14:15.497725,9,97.8
EXP299169,India,L1,TX,CHUBB,88.96,69.65,21.7,Auto,False,3,10,2026-06-13 12:14:15.497741,10,97.5
EXP685785,India,H1B,NY,CHUBB,96.87,71.84,25.8,Auto,False,1,10,2026-07-24 12:14:15.497756,10,98.5
EXP772168,India,H1B,CO,CHUBB,147.22,97.92,33.5,Auto+Health,True,3,9,2026-07-04 12:14:15.497772,7,98.3
EXP619763,India,L1,CA,ICICI Lombard,93.52,71.4,23.7,Auto+Health,False,3,7,2026-07-29 12:14:15.497787,7,98.6
EXP517962,India,L1,NY,CHUBB,100.27,66.46,33.7,Health,True,2,13,2026-08-14 12:14:15.497803,8,97.1
EXP474094,India,F1,TX,AIG,87.3,58.2,33.3,Auto+Health,True,1,14,2026-07-29 12:14:15.497818,10,97.7
EXP866798,India,L1,NC,AIG,75.67,52.84,30.2,Auto,False,1,14,2026-06-19 12:14:15.497834,9,97.7
EXP920843,India,H1B,MA,HDFC ERGO,138.79,106.51,23.3,Auto,True,2,7,2026-08-11 12:14:15.497849,9,97.4
EXP749790,India,B1,TX,Allianz,126.95,89.06,29.8,Health,True,3,14,2026-06-15 12:14:15.497865,10,98.4
EXP972194,India,L1,IL,AIG,101.77,80.8,20.6,Auto+Health,True,3,8,2026-08-12 12:14:15.497880,9,98.5
EXP101481,India,H1B,IL,CHUBB,77.46,57.03,26.4,Renter,True,2,7,2026-06-17 12:14:15.497896,9,99.3
EXP917321,India,H1B,FL,HDFC ERGO,91.25,68.31,25.1,Renter,True,3,12,2026-07-27 12:14:15.497911,9,97.1
EXP529076,India,E2,MI,HDFC ERGO,144.5,106.5,26.3,Renter,True,1,9,2026-07-18 12:14:15.497925,10,99.2
EXP410206,India,F1,TX,AIG,82.05,61.64,24.9,Health,True,1,13,2026-07-21 12:14:15.497939,8,98.5
EXP107444,India,F1,TX,Allianz,80.87,55.8,31.0,Health,False,1,14,2026-05-25 12:14:15.497953,10,98.9
EXP329546,India,L1,WA,HDFC ERGO,86.63,68.8,20.6,Health,True,1,10,2026-08-22 12:14:15.497967,10,99.4
EXP930342,India,F1,CO,HDFC ERGO,117.5,91.59,22.0,Auto,True,2,13,2026-06-11 12:14:15.497982,7,97.9
EXP539138,India,B1,FL,HDFC ERGO,136.76,97.69,28.6,Auto+Health,True,3,13,2026-06-03 12:14:15.497996,9,99.1
EXP470712,India,L1,CO,IMG Global,82.88,62.04,25.1,Health,True,1,8,2026-07-14 12:14:15.498011,7,99.2
EXP144040,India,E2,WA,AIG,102.39,74.47,27.3,Auto+Health,True,2,12,2026-06-21 12:14:15.498025,7,99.1
EXP626753,India,L1,PA,CHUBB,124.04,80.75,34.9,Health,True,3,9,2026-06-25 12:14:15.498039,10,99.0
EXP777900,India,E2,NC,HDFC ERGO,102.37,77.29,24.5,Auto,True,3,10,2026-07-08 12:14:15.498056,8,98.8
EXP768493,India,L1,MI,ICICI Lombard,114.15,86.99,23.8,Health,True,2,12,2026-07-10 12:14:15.498076,10,99.0
EXP454156,India,F1,FL,AIG,100.6,79.24,21.2,Auto,True,1,9,2026-07-16 12:14:15.498096,10,98.6
EXP993776,India,H1B,GA,Allianz,76.95,58.95,23.4,Auto+Health,True,3,14,2026-08-16 12:14:15.498110,7,99.0
EXP221033,India,L1,CA,ICICI Lombard,81.0,64.64,20.2,Health,True,2,9,2026-08-21 12:14:15.498124,10,97.9
EXP323030,India,L1,TX,AIG,135.33,100.58,25.7,Health,True,3,13,2026-07-02 12:14:15.498138,8,98.7
EXP231623,India,B1,IL,ICICI Lombard,94.7,73.83,22.0,Health,True,1,11,2026-08-15 12:14:15.498152,10,98.5
EXP699404,India,H1B,NC,ICICI Lombard,87.11,59.67,31.5,Renter,True,3,14,2026-08-19 12:14:15.498166,9,97.3
EXP918437,India,L1,IL,IMG Global,106.5,80.72,24.2,Health,True,1,14,2026-07-25 12:14:15.498181,10,99.2
EXP945008,India,F1,GA,HDFC ERGO,111.52,79.74,28.5,Renter,True,3,12,2026-08-13 12:14:15.498196,8,98.2
EXP342790,India,E2,NC,HDFC ERGO,124.19,89.76,27.7,Auto+Health,False,3,8,2026-07-10 12:14:15.498211,7,98.1
EXP531990,India,E2,CO,AIG,126.68,90.36,28.7,Renter,True,2,8,2026-07-05 12:14:15.498225,9,97.7
EXP970725,India,B1,MA,HDFC ERGO,96.79,77.34,20.1,Auto+Health,True,2,9,2026-05-29 12:14:15.498239,7,98.0
EXP979009,India,E2,NC,AIG,110.53,75.32,31.9,Auto+Health,True,1,12,2026-05-31 12:14:15.498253,9,97.1
EXP291941,India,B1,GA,CHUBB,121.27,84.26,30.5,Auto+Health,True,1,11,2026-06-01 12:14:15.498267,10,99.0
EXP611305,India,B1,WA,ICICI Lombard,107.54,73.22,31.9,Health,True,3,12,2026-06-17 12:14:15.498281,8,98.3
EXP660927,India,H1B,CA,Allianz,142.91,111.5,22.0,Health,True,3,11,2026-08-19 12:14:15.498295,10,98.5
EXP659072,India,E2,NY,Allianz,106.79,70.52,34.0,Auto,True,1,13,2026-07-09 12:14:15.498310,9,98.7
EXP281507,India,H1B,CA,ICICI Lombard,132.88,97.55,26.6,Renter,True,1,12,2026-08-16 12:14:15.498324,10,99.3
EXP982951,India,H1B,MA,AIG,125.93,98.86,21.5,Auto+Health,True,1,7,2026-08-05 12:14:15.498338,7,97.5
EXP438964,India,L1,FL,Allianz,134.46,104.05,22.6,Renter,False,2,10,2026-08-21 12:14:15.498352,8,97.3
EXP771462,India,E2,NC,Allianz,111.68,83.94,24.8,Health,True,2,13,2026-05-29 12:14:15.498366,8,98.0
EXP766651,India,L1,NC,HDFC ERGO,87.63,65.73,25.0,Auto,True,2,10,2026-08-22 12:14:15.498381,10,97.8
EXP278674,India,E2,TX,IMG Global,143.93,115.02,20.1,Auto,True,2,12,2026-08-15 12:14:15.498395,8,97.7
EXP856672,India,E2,WA,Allianz,114.13,90.77,20.5,Health,True,1,10,2026-06-04 12:14:15.498409,7,97.2
EXP176572,India,E2,GA,Allianz,143.02,108.27,24.3,Auto+Health,False,1,12,2026-07-09 12:14:15.498423,7,97.7
EXP333847,India,H1B,MI,Allianz,118.41,86.68,26.8,Health,True,1,13,2026-06-28 12:14:15.498437,9,97.6
EXP132718,India,B1,FL,CHUBB,148.37,114.59,22.8,Health,False,3,9,2026-06-24 12:14:15.498451,8,98.8
EXP883120,India,L1,MA,CHUBB,93.44,73.0,21.9,Health,True,1,9,2026-06-20 12:14:15.498465,8,99.0
EXP747895,India,H1B,PA,CHUBB,93.43,62.2,33.4,Auto,False,3,7,2026-07-04 12:14:15.498480,7,97.5
EXP343966,India,E2,FL,AIG,81.99,62.35,24.0,Auto+Health,False,3,11,2026-07-17 12:14:15.498494,7,98.5
EXP948099,India,L1,PA,HDFC ERGO,132.21,105.38,20.3,Renter,True,2,9,2026-06-26 12:14:15.498508,8,98.9
EXP713648,India,L1,WA,ICICI Lombard,127.07,88.16,30.6,Auto+Health,False,2,10,2026-07-01 12:14:15.498522,9,99.0
EXP776770,India,B1,GA,ICICI Lombard,93.86,63.87,31.9,Auto,True,1,9,2026-05-28 12:14:15.498537,9,98.6
EXP757996,India,H1B,TX,Allianz,123.21,98.02,20.4,Health,False,3,7,2026-08-12 12:14:15.498551,9,98.1
EXP377865,India,H1B,NY,AIG,138.61,98.81,28.7,Auto,True,2,9,2026-08-16 12:14:15.498565,9,98.2
EXP597633,India,F1,TX,Allianz,123.88,80.95,34.7,Renter,True,1,7,2026-06-01 12:14:15.498579,7,98.3
EXP405779,India,H1B,NY,HDFC ERGO,85.81,64.28,25.1,Auto,True,1,11,2026-06-12 12:14:15.498594,10,98.1
EXP175634,India,E2,MI,IMG Global,139.38,98.74,29.2,Renter,False,1,11,2026-06-28 12:14:15.498609,8,98.2
EXP431570,India,E2,MA,AIG,84.78,65.53,22.7,Auto+Health,True,1,9,2026-07-19 12:14:15.498626,7,99.0
EXP240814,India,E2,GA,CHUBB,93.91,61.21,34.8,Auto+Health,False,1,13,2026-08-03 12:14:15.498642,8,97.3
EXP885374,India,B1,TX,Allianz,98.36,64.14,34.8,Health,True,2,11,2026-05-27 12:14:15.498657,10,97.4
EXP326516,India,B1,NC,Allianz,111.23,85.8,22.9,Health,True,2,12,2026-06-16 12:14:15.498673,8,97.3
EXP415435,India,F1,NC,HDFC ERGO,115.96,87.34,24.7,Health,False,2,11,2026-06-17 12:14:15.498688,10,98.8
EXP765513,India,E2,IL,Allianz,86.77,58.2,32.9,Health,True,2,9,2026-08-07 12:14:15.498703,8,98.1
EXP422132,India,L1,WA,HDFC ERGO,127.56,87.08,31.7,Auto+Health,True,1,9,2026-08-14 12:14:15.498719,9,99.0
EXP513255,India,L1,TX,HDFC ERGO,118.6,87.28,26.4,Auto,True,2,10,2026-08-13 12:14:15.498734,10,99.5
EXP779985,India,L1,PA,AIG,118.16,87.02,26.4,Renter,False,1,13,2026-06-07 12:14:15.498750,9,98.6
EXP453544,India,H1B,WA,IMG Global,110.95,79.76,28.1,Auto+Health,True,1,7,2026-06-06 12:14:15.498765,10,98.9
EXP228644,India,L1,NY,HDFC ERGO,146.47,112.51,23.2,Health,True,3,10,2026-07-03 12:14:15.498782,7,97.1
EXP753463,India,L1,NY,ICICI Lombard,76.49,56.08,26.7,Auto,True,3,13,2026-06-09 12:14:15.498798,9,97.3
EXP659385,India,E2,CA,AIG,81.16,63.21,22.1,Auto+Health,False,1,8,2026-06-13 12:14:15.498813,9,98.6
EXP745734,India,H1B,PA,Allianz,147.73,108.8,26.4,Health,True,3,9,2026-05-27 12:14:15.498829,9,97.0
EXP815626,India,E2,GA,Allianz,84.35,63.34,24.9,Auto,True,3,8,2026-06-02 12:14:15.498844,9,98.2
EXP851640,India,E2,NC,ICICI Lombard,113.99,91.04,20.1,Auto,False,1,9,2026-08-17 12:14:15.498860,7,97.4
EXP288210,India,H1B,TX,HDFC ERGO,82.03,65.51,20.1,Health,True,2,8,2026-07-24 12:14:15.498875,9,97.6
EXP702440,India,F1,CA,HDFC ERGO,96.42,72.31,25.0,Renter,False,1,13,2026-07-24 12:14:15.498890,8,97.2
EXP615734,India,B1,CO,Allianz,104.66,69.68,33.4,Auto,True,3,13,2026-07-27 12:14:15.498906,10,97.8
EXP460807,India,F1,NC,AIG,81.47,55.08,32.4,Renter,False,1,9,2026-05-30 12:14:15.498920,10,99.3
EXP273983,India,H1B,TX,HDFC ERGO,99.68,75.65,24.1,Auto+Health,True,1,12,2026-06-22 12:14:15.498935,7,98.0
EXP669767,India,B1,MI,IMG Global,84.0,59.41,29.3,Health,False,1,7,2026-06-02 12:14:15.498949,7,97.7
EXP892742,India,F1,GA,IMG Global,140.53,109.27,22.2,Renter,True,2,10,2026-07-22 12:14:15.498963,9,99.4
EXP490891,India,H1B,NY,ICICI Lombard,78.69,59.37,24.6,Auto,True,1,10,2026-05-28 12:14:15.498977,8,97.7
EXP939753,India,F1,MI,IMG Global,132.88,104.77,21.2,Auto,True,2,12,2026-07-25 12:14:15.498991,10,98.8
EXP913753,India,H1B,FL,Allianz,122.24,89.16,27.1,Health,True,3,11,2026-07-02 12:14:15.499005,10,97.2
EXP893645,India,F1,NC,CHUBB,127.71,96.87,24.2,Health,True,1,9,2026-07-18 12:14:15.499019,8,98.1
EXP696760,India,B1,MA,IMG Global,120.56,80.62,33.1,Health,True,3,13,2026-08-23 12:14:15.499033,7,97.1
EXP283237,India,F1,WA,AIG,90.19,65.68,27.2,Renter,True,2,10,2026-07-26 12:14:15.499048,10,98.2
EXP383912,India,L1,FL,IMG Global,133.9,100.59,24.9,Health,True,3,9,2026-07-22 12:14:15.499062,9,97.7
EXP219717,India,L1,PA,AIG,84.02,55.74,33.7,Auto+Health,True,3,8,2026-08-04 12:14:15.499077,9,99.2
EXP991029,India,L1,NY,ICICI Lombard,129.2,100.57,22.2,Renter,False,3,8,2026-08-18 12:14:15.499091,9,98.5
EXP972491,India,B1,WA,CHUBB,114.74,83.09,27.6,Auto+Health,False,2,9,2026-06-10 12:14:15.499105,7,98.7
EXP887349,India,H1B,FL,AIG,141.17,110.63,21.6,Auto,True,1,12,2026-07-19 12:14:15.499120,8,98.1
EXP633045,India,B1,GA,AIG,124.54,97.0,22.1,Health,True,3,11,2026-06-07 12:14:15.499134,7,98.3
EXP524778,India,B1,NY,IMG Global,95.47,62.17,34.9,Auto,True,3,11,2026-07-26 12:14:15.499149,8,98.8
EXP759690,India,E2,CO,CHUBB,133.51,87.67,34.3,Health,False,1,14,2026-08-10 12:14:15.499163,8,97.4
EXP503766,India,H1B,MA,CHUBB,88.81,70.01,21.2,Auto,True,2,11,2026-06-17 12:14:15.499177,7,97.1
EXP845537,India,L1,CO,AIG,85.15,67.22,21.1,Health,True,1,13,2026-05-25 12:14:15.499191,9,98.3
EXP233239,India,E2,FL,HDFC ERGO,131.21,85.43,34.9,Auto+Health,True,1,13,2026-06-27 12:14:15.499205,8,98.4
EXP160183,India,L1,FL,HDFC ERGO,119.59,91.8,23.2,Health,True,3,13,2026-07-30 12:14:15.499219,7,97.3
EXP225375,India,B1,MI,AIG,135.16,93.15,31.1,Renter,True,2,7,2026-08-03 12:14:15.499233,9,99.3
EXP474537,India,E2,TX,CHUBB,121.4,84.39,30.5,Renter,True,3,7,2026-06-22 12:14:15.499248,8,98.4
EXP815215,India,H1B,IL,IMG Global,120.48,88.49,26.6,Auto,False,3,10,2026-07-05 12:14:15.499261,9,97.8
EXP340712,India,H1B,GA,CHUBB,98.0,76.78,21.7,Auto,True,3,8,2026-07-23 12:14:15.499275,9,97.3
EXP362752,India,E2,NC,AIG,122.12,84.88,30.5,Renter,True,2,13,2026-06-23 12:14:15.499289,7,97.5
EXP559185,India,B1,IL,ICICI Lombard,107.96,83.54,22.6,Renter,False,2,10,2026-06-18 12:14:15.499303,10,98.3
EXP614348,India,L1,CA,Allianz,133.63,104.29,22.0,Auto+Health,True,3,12,2026-06-27 12:14:15.499317,7,97.8
EXP537340,India,L1,WA,AIG,116.37,85.56,26.5,Auto+Health,True,3,7,2026-08-10 12:14:15.499331,10,97.7
EXP652290,India,E2,IL,Allianz,142.9,102.52,28.3,Auto+Health,True,2,12,2026-07-22 12:14:15.499345,9,98.8
EXP154562,India,B1,MI,CHUBB,148.22,106.87,27.9,Auto,True,1,11,2026-07-14 12:14:15.499360,9,98.1
EXP327593,India,L1,MA,Allianz,119.23,94.4,20.8,Health,False,3,14,2026-07-19 12:14:15.499374,7,97.2
EXP422785,India,B1,TX,Allianz,87.2,67.51,22.6,Auto,True,3,8,2026-08-13 12:14:15.499388,8,97.6
EXP751926,India,H1B,NY,CHUBB,114.95,86.79,24.5,Auto,False,2,14,2026-06-08 12:14:15.499402,9,97.9
EXP861992,India,L1,WA,ICICI Lombard,83.38,63.98,23.3,Auto+Health,True,2,9,2026-06-23 12:14:15.499416,8,99.1
EXP920843,India,F1,FL,AIG,137.14,104.84,23.6,Auto+Health,True,2,11,2026-06-30 12:14:15.499430,10,98.6
